ID,O_time,O_geo_X,O_geo_Y,O_geo_type,O_box_X,O_box_Y,O_place_name,O_tweet_text,O_tweet_url
mariselatm14,Sun Apr 21 23:16:08 +0000 2019,,,,33.94588766,-118.4011173,Terminal 1,"De esas amistades increíbles que te da la vida ❤🥰🤗.¡Se acabó el viaje, ahora sí de regreso a la realidad! ✈… https://t.co/mlPMJecEkw",https://twitter.com/i/web/status/1120103957643141121
cajodi,Sun Apr 21 23:09:18 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@LagunaBeachPD Mission statement of the Laguna Beach PD... https://t.co/xAgSbv8R5Q,https://twitter.com/cajodi/status/1120102235575214081/photo/1
cajodi,Sun Apr 21 23:00:31 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@LagunaBeachPD Police cars in Laguna are now a symbol of hostility and fear mongering. So basically you’re abdicati… https://t.co/tvLOgYdMuU,https://twitter.com/i/web/status/1120100028654055425
betahiti,Sun Apr 21 22:59:35 +0000 2019,33.9431672,-118.4096108,Point,34.0207895,-118.4119065,Los Angeles,"Au N Fakarava Tahitian Dreamliner F-OMUA - TN7 to PPT in LAX
———————————————————-
#airtahitinui #fakarava #F-OMUA… https://t.co/zfxGu2W9NP",https://twitter.com/i/web/status/1120099793316065280
tmj_lax_it,Sun Apr 21 22:57:36 +0000 2019,33.9150066,-118.4046264,Point,33.9166485,-118.400264,El Segundo,"Can you recommend anyone for this job? Security Engineer / Architect - https://t.co/kMIZEvoeKK #IT #ElSegundo, CA",http://bit.ly/2XxIPIo
cajodi,Sun Apr 21 22:54:21 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@fras99 LAX,
tmj_lax_itdb,Sun Apr 21 22:47:14 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Want to work at AT&amp;T? We're hiring in #ElSegundo, CA! Click the link in our bio for details on this job and more: S… https://t.co/jsqLGV4LIS",https://twitter.com/i/web/status/1120096684262875136
cajodi,Sun Apr 21 22:47:12 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@rondeaulivia @jvm73601228 Those police cars ...  hostility, not patriotism",
cajodi,Sun Apr 21 22:43:53 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@rondeaulivia @jvm73601228 Specifics... https://t.co/ZGzd06bLWV,https://twitter.com/cajodi/status/1120095841371348992/photo/1
Writeword61,Sun Apr 21 16:39:17 +0000 2019,33.95972,-118.39972,Point,34.0207895,-118.4119065,Los Angeles,"#resurrection Sunday and this sole flower was in bloom; pushing through the concrete as we left to worship. 
More e… https://t.co/mYltIpHB81",https://twitter.com/i/web/status/1120004086772973568
tmj_lax_adv,Sun Apr 21 16:36:15 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Interested in a job in El Segundo, CA? This could be a great fit. Click the link in our bio to apply: Communication… https://t.co/69ZR4LNOLC",https://twitter.com/i/web/status/1120003322587385856
Richl562,Sun Apr 21 16:24:21 +0000 2019,,,,33.945798,-118.387294,Residence Inn by Marriott,"It was a good night!! #IceCube #KushGroove 
Making Memories https://t.co/beG0r70uEC",https://twitter.com/Richl562/status/1120000329892814849/video/1
MrJayWashington,Sun Apr 21 16:23:35 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,Alright back to it now to get home then head to the damn gym #SuperVillainStatus (@ Los Angeles International Airpo… https://t.co/Jp5wQXmVDE,https://twitter.com/i/web/status/1120000134455136256
Richl562,Sun Apr 21 16:21:50 +0000 2019,,,,33.945798,-118.387294,Residence Inn by Marriott,Bone Thugs 🎤 #KushGroove https://t.co/MNEaZ32eNa,https://twitter.com/Richl562/status/1119999693679841280/video/1
Richl562,Sun Apr 21 16:20:26 +0000 2019,,,,33.945798,-118.387294,Residence Inn by Marriott,These jams still hit!! #lastnight https://t.co/8kWAPD3PnP,https://twitter.com/Richl562/status/1119999341761056769/video/1
Richl562,Sun Apr 21 16:19:17 +0000 2019,,,,33.945798,-118.387294,Residence Inn by Marriott,#Mack10 #KushGroove #Kday https://t.co/UDokW2NP8U,https://twitter.com/Richl562/status/1119999052072882176/video/1
americoferrara,Sun Apr 21 16:18:34 +0000 2019,33.94381432,-118.4031518,Point,34.0207895,-118.4119065,Los Angeles,#landmark #losangeles @ LAX https://t.co/puxhz91xda,https://www.instagram.com/p/BwhiYW_DrYu/?utm_source=ig_twitter_share&igshid=1rlr7a2ow5u8c
Richl562,Sun Apr 21 16:16:16 +0000 2019,,,,33.945798,-118.387294,Residence Inn by Marriott,West Coast ❤ #KushGroove2019 https://t.co/rq8RmVASiS,https://twitter.com/Richl562/status/1119998294829043712/video/1
Richl562,Sun Apr 21 16:15:19 +0000 2019,,,,33.945798,-118.387294,Residence Inn by Marriott,Last night was 🔥🔥 #KDAY #KushGroove https://t.co/yaJA6S77yz,https://twitter.com/Richl562/status/1119998056567414784/video/1
chadwaterbury,Sun Apr 21 16:06:35 +0000 2019,33.95622,-118.39575,Point,34.0207895,-118.4119065,Los Angeles,Learn how to build strength and muscle without pain at my LA seminar on May 11. Early bird discount ends April 22!… https://t.co/q1e0043cXD,https://twitter.com/i/web/status/1119995856831123456
darmstro,Sun Apr 21 16:05:31 +0000 2019,33.95972,-118.39972,Point,34.0207895,-118.4119065,Los Angeles,"Egg Hunt. @ Westchester, Los Angeles https://t.co/K2L79i1UMi",https://www.instagram.com/darmstro/p/Bwhg4zznHFf/?utm_source=ig_twitter_share&igshid=1vx06qn1aches
IanJames007,Sun Apr 21 16:05:15 +0000 2019,33.94607458,-118.4073925,Point,34.0207895,-118.4119065,Los Angeles,"I love arriving at #lax terminal 3. So #kubrick, so #60s, so #mosaic @ Terminal 3 - Los Angeles International Airpo… https://t.co/C3HhwwVlyb",https://twitter.com/i/web/status/1119995523396587520
adamxes,Sun Apr 21 21:44:40 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@A1Trisha YES,
Bsimplyspeaking,Sun Apr 21 21:33:15 +0000 2019,,,,,,,Talk about fun. It’s ok to let your inner child out and enjoy yourself. #makingeasterbasket #holiday… https://t.co/Ph7oOtLMBq,https://twitter.com/i/web/status/1120078063361040384
3GDawn,Sun Apr 21 21:32:51 +0000 2019,33.9681514,-118.4220889,Point,34.0207895,-118.4119065,Los Angeles,Happy Easter. May we all be with those we #love #easter #mass #sacredheart #lmu #andersongirls @ Loyola Marymount U… https://t.co/yWQoKBT3N4,https://twitter.com/i/web/status/1120077966338215936
Friedman_Group,Sun Apr 21 21:31:55 +0000 2019,33.9317638,-118.4112437,Point,34.0207895,-118.4119065,Los Angeles,Your arrival at #LAX has never been easier. Spend less time at the airport and more time in LA when you fly with TF… https://t.co/jsPbUmKDdH,https://twitter.com/i/web/status/1120077730089926663
cajodi,Sun Apr 21 21:30:16 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@HillReporter Spin, misquote and spin and misquote and throw in a truckload of cray cray and voila! trump is a saint.",
tmj_lax_itdb,Sun Apr 21 21:26:35 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Lead Mark… https://t.co/CnkR87u2LZ",https://twitter.com/i/web/status/1120076389569327104
JTh1rt3en,Sun Apr 21 21:23:08 +0000 2019,33.942916,-118.408649,Point,34.0207895,-118.4119065,Los Angeles,Another day at work #AC #aircanada @ Lax International Airport Los Angeles California https://t.co/aPzhEqdWO3,https://www.instagram.com/p/BwiFPCYF0L1tgg1GWaoSdWnBbLiJtW7cCYU8tE0/?utm_source=ig_twitter_share&igshid=1ac3jxcufiloi
tmj_lax_it,Sun Apr 21 21:21:25 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Have you ever had a role like ""Software Engineer/Security Researcher, Mid""? What did you like most about that job? #BoozAllen #IT",
cajodi,Sun Apr 21 21:20:30 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@_kleep @McFaul @TwitterSafety LOL! Seems he/she reporting him/her self!,
tmj_CAO_adm,Sun Apr 21 21:19:24 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"We're hiring in El Segundo, CA! Click the link in our bio to apply to this job and more: Systems Engineer, Mid at B… https://t.co/PlguqFe1SW",https://twitter.com/i/web/status/1120074581580996610
CozyBoyBryan,Thu Apr 18 22:16:51 +0000 2019,,,,33.94389398,-118.4050226,Los Angeles International Airport (LAX),LA 📍,
tmj_cao_aero,Thu Apr 18 22:14:38 +0000 2019,33.9532039,-118.3868424,Point,34.0207895,-118.4119065,Los Angeles,"Don't submit then quit. Apply for jobs like ""SUMMER COLLEGE INTERN PROGRAM -AVIATION SAFETY- PAID"" at, then look fo… https://t.co/GHfk2MflMD",https://twitter.com/i/web/status/1119001316418674688
airlinevideos,Thu Apr 18 22:14:30 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"#BritishAirways #Boeing747 flight BA283 from #London lands on runway 25L at #LAX on April 17th, 2019. #Boeing 747-4… https://t.co/X2y8PIo22e",https://twitter.com/i/web/status/1119001283212365824
MAYORCOOLEY,Thu Apr 18 22:10:32 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"I'm a day late but I got my dolla!😆
Chocolate Navy
Elegantly connected
Deepened skin and sky
#NationalHaikuDay",
Hair_Magnifique,Thu Apr 18 22:09:56 +0000 2019,,,,,,,"Custom color by us 😈🍇🔮💜☯️👾⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣… https://t.co/IXV6nPfgRn",https://twitter.com/i/web/status/1119000135172804611
ETG_27,Thu Apr 18 22:09:26 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@munekita22 Visita hermosa y manhattan beach. Pasa por marina del rey. Griffin observatory. LACMA. Disney concert h… https://t.co/PGPAcOtLkr,https://twitter.com/i/web/status/1119000006818586624
MAYORCOOLEY,Thu Apr 18 22:05:29 +0000 2019,,,,33.9166485,-118.400264,El Segundo,This is a big deal to me. #DaHouse #HBCUGotIt https://t.co/26EbPSCWYr,https://twitter.com/MAYORCOOLEY/status/1118999012567240704/photo/1
MAYORCOOLEY,Thu Apr 18 22:01:59 +0000 2019,,,,33.9166485,-118.400264,El Segundo,5ive https://t.co/ZBwFvGQehq,https://twitter.com/Dodgers/status/1118970029586804736
MAYORCOOLEY,Thu Apr 18 22:00:43 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Informational and aspirational thread for me. Thanks @markarms https://t.co/EFp3HKnK9z,https://twitter.com/markarms/status/1118512994701307906
MAYORCOOLEY,Thu Apr 18 21:57:52 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@jpanzar @sherlyholmes Not from the angle of this photo, but it reminds me instantly of the guy killing himself and… https://t.co/IbNDcUnh8E",https://twitter.com/i/web/status/1118997096588173312
FauniBans,Thu Apr 18 21:57:07 +0000 2019,,,,33.96427,-118.3924291,Westchester,Juss cuz it didn’t work out doesn’t mean we enemy’s now. Ion work like that I still wanna see you eat 💌,
urboifrend,Sat Apr 20 07:16:34 +0000 2019,,,,,,,@wizxne THATS WHAT WE WANT!!!!! WKWK,
urboifrend,Sat Apr 20 07:10:48 +0000 2019,,,,,,,@iamrikiydn itu kaki kanannya knp ada dua? 😧,
cajodi,Sat Apr 20 07:09:42 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@NicholasCrane18 @EdKrassen Give them time. Like the first flower of spring they  need time to push through the dir… https://t.co/cKXDr26EkV,https://twitter.com/i/web/status/1119498357783687175
Bsimplyspeaking,Sat Apr 20 07:08:11 +0000 2019,,,,,,,"It’s time to celebrate! 🥳 I’m celebrating a few milestone stones this week. 
1. Perhaps for my official book launch… https://t.co/iDSWcbjE9g",https://twitter.com/i/web/status/1119497977192599552
Bsimplyspeaking,Sat Apr 20 07:08:10 +0000 2019,,,,,,,"It’s time to celebrate! 🥳 I’m celebrating a few milestone stones this week. 
1. Perhaps for my official book launch… https://t.co/j4KVaJryQD",https://twitter.com/i/web/status/1119497973216342017
cajodi,Sat Apr 20 07:05:05 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@EdKrassen Ex-honorated as in NO honor whatsoever.,
urboifrend,Sat Apr 20 07:04:30 +0000 2019,,,,,,,@Yuta_998 udah dapet brondong dari twitter yaa,
urboifrend,Sat Apr 20 07:03:15 +0000 2019,,,,,,,"@Yuta_998 buka dong, kan donlot nya gratis",
cajodi,Sat Apr 20 07:02:32 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@GovMikeHuckabee *spinning a line. Ugh autocorrect!,
iamkunleo,Sat Apr 20 07:02:04 +0000 2019,33.94346675,-118.4066105,Point,34.0207895,-118.4119065,Los Angeles,"When Yeshua therefore had received the vinegar, he said, “It is finished.” Then he bowed his head, and gave up his… https://t.co/et1pAcApM7",https://twitter.com/i/web/status/1119496438252097536
mb_murdajo,Sat Apr 20 06:59:04 +0000 2019,,,,33.93823585,-118.357262,Lennox,@1Bandooo If I call u one more time n u don’t answer I’m comin to kill u n dem niggas,
urboifrend,Fri Apr 19 05:55:52 +0000 2019,,,,,,,@rainbowmnfs ga mahal kok,
__KikiStyles,Fri Apr 19 05:55:24 +0000 2019,,,,33.94234861,-118.3997797,United Airlines,I gotta board my plane in 10 mins &amp; i came for sushi instead,
2greedyJ,Fri Apr 19 05:55:01 +0000 2019,,,,,,,"BITCH TALKIN BOUT MONEY and barely get money, Wassup wit that I can’t fwy bitches😬",
2greedyJ,Fri Apr 19 05:42:14 +0000 2019,,,,,,,She too wifey to be treated like sum oridinary bitch‼️,
a0angelize,Fri Apr 19 05:26:27 +0000 2019,,,,33.94389398,-118.4050226,Los Angeles International Airport (LAX),Im mudafuckin home! 😁,
urboifrend,Fri Apr 19 08:55:43 +0000 2019,,,,,,,@imyournto sendirian banget sihhhh,
BrandonLattman,Fri Apr 19 08:30:37 +0000 2019,33.942916,-118.408649,Point,34.0207895,-118.4119065,Los Angeles,"| Support Indo-Film |
#seragam #film #independent #indonesian @ Lax International Airport Los Angeles California https://t.co/DOqVNJSwH8",https://www.instagram.com/p/BwbjPRMFtT0/?utm_source=ig_twitter_share&igshid=c0nh0jjnko47
urboifrend,Fri Apr 19 08:26:22 +0000 2019,,,,,,,@MeisMaxi astagfirullah 🙏🏻😊😊,
urboifrend,Fri Apr 19 08:23:53 +0000 2019,,,,,,,@rainbowmnfs ayok,
urboifrend,Fri Apr 19 08:23:40 +0000 2019,,,,,,,@rainbowmnfs yuk,
urboifrend,Fri Apr 19 08:07:36 +0000 2019,,,,,,,@traviscrott pandaa,
urboifrend,Fri Apr 19 07:58:20 +0000 2019,,,,,,,@yournastyboi uwu anet,
chrisnickinson,Fri Apr 19 07:33:48 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Ya so worrying about Strava while racing would be a good way to get shunned in my book. https://t.co/7U367ZTl74,https://twitter.com/hansonpt/status/1119086610149072897
urboifrend,Sat Apr 20 03:01:05 +0000 2019,,,,,,,@trewblee oalah gitu yaa wkwk licik juga anda,
RealTalkEmman,Sat Apr 20 02:55:29 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Y’all deadass I love my parents.,
urboifrend,Sat Apr 20 02:52:58 +0000 2019,,,,,,,@trewblee vivo kak,
TheBMartin,Sat Apr 20 02:43:46 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@ChadMoriyama He couldn't block thrown balls in the air!,
urboifrend,Sat Apr 20 02:43:17 +0000 2019,,,,,,,"@weasley_wkwk sabar pak, maybe doinya nunggu hilal datang",
i_theboyking,Sat Apr 20 02:43:15 +0000 2019,,,,33.9166485,-118.400264,El Segundo,same https://t.co/6AKNAcygfs,https://twitter.com/quarterjade/status/1119209646323974144
urboifrend,Sat Apr 20 02:39:15 +0000 2019,,,,,,,@imyournto pajangan doang itu mah wkwk,
urboifrend,Sat Apr 20 02:37:31 +0000 2019,,,,,,,"@rainbowmnfs cowo biasa humoris, lah.",
lanac1,Sat Apr 20 02:35:36 +0000 2019,33.942916,-118.408649,Point,34.0207895,-118.4119065,Los Angeles,"Won’t God do it....🙏🏾😇
#justfeelingblessedandgrateful @ Lax International Airport Los Angeles California https://t.co/QFegBBlqdE",https://www.instagram.com/p/BwdfZ7EFPzMUcD4Ul_ISKQSmbXgHQlGUZwHrvE0/?igshid=1iuzykth59x1z
museumlover,Sat Apr 20 02:33:56 +0000 2019,33.94333825,-118.4097475,Point,34.0207895,-118.4119065,Los Angeles,Honored my Grandmas memory today by going to a bookstore. It’s been 3 years since my Grandma passed. Every time she… https://t.co/yCgTsfohEN,https://twitter.com/i/web/status/1119428960058859520
urboifrend,Sat Apr 20 02:27:29 +0000 2019,,,,,,,@ayeayeufa Gasuka pake hornet masa,
TheBMartin,Sat Apr 20 02:27:27 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@GOPChairwoman He doesn't take orders. Unlike other people ... ahem, Ms. Romney.",
TaraShannonSW,Sat Apr 20 02:26:43 +0000 2019,33.94381432,-118.4031518,Point,34.0207895,-118.4119065,Los Angeles,"Bye bye #la ~ until next time xo

#skysthelimit @ LAX https://t.co/jZTT6AGse2",https://www.instagram.com/p/BwdeY6-lqxB/?utm_source=ig_twitter_share&igshid=1bzw7qj75grmz
PopDibiase,Fri Apr 19 23:41:08 +0000 2019,33.94647124,-118.3907425,Point,34.0207895,-118.4119065,Los Angeles,Garcia/Granados Final faceoff Main Event Live on Fox @DannySwift @eltigreag premierboxing pbconfox #mainevent… https://t.co/nOtZFJRRZA,https://twitter.com/i/web/status/1119385472034332672
tmj_lax_finance,Fri Apr 19 23:40:01 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Want to work at Wells Fargo? We're hiring in #ElSegundo, CA! Click the link in our bio for details on this job and… https://t.co/PCQglk1N9r",https://twitter.com/i/web/status/1119385190160166912
tmj_lax_it,Fri Apr 19 23:37:39 +0000 2019,33.9201384,-118.3785046,Point,33.9158045,-118.3699205,Del Aire,"Don't submit then quit. Apply for jobs like ""Software Engineer/Architect.1"" at LinQuest Corporation, then look for… https://t.co/J6Nw0bkMBm",https://twitter.com/i/web/status/1119384594942312448
tmj_CA_secure,Fri Apr 19 23:32:32 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"We're hiring in #ElSegundo, CA! Click the link in our bio to apply to this job and more: Security Officer - Corpora… https://t.co/1fnz3O7DEr",https://twitter.com/i/web/status/1119383308054302720
RealAClifton,Fri Apr 19 23:26:26 +0000 2019,,,,33.9166485,-118.400264,El Segundo,It was the finale?? https://t.co/lijpGQu5E0,https://twitter.com/dchuck47/status/1119380894207422471
tmj_LAX_schn,Fri Apr 19 23:25:00 +0000 2019,33.9150066,-118.4046264,Point,33.9166485,-118.400264,El Segundo,"Click the link in our bio to see currently open #SupplyChain jobs like ""Receiving"" at SelectStaffing in #ElSegundo, CA.",
MrChonte47,Fri Apr 19 23:23:10 +0000 2019,,,,33.93823585,-118.357262,Lennox,@sfts96 I've had that chant stuck in my head all week... Guess that means it's a good one... @ACBrigade,
RealAClifton,Fri Apr 19 23:22:48 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"I thought you were reciting lines, to which I was lost. ... or wait, are you? 🙈🤷🏼‍♀️ https://t.co/1HZDLvsKZw",https://twitter.com/jashillman/status/1119355815536803842
RealAClifton,Fri Apr 19 23:22:06 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Easy 🐅. https://t.co/5391KclZB2,https://twitter.com/chrisfedor/status/1119365966255796226
SybeCompany,Fri Apr 19 23:19:11 +0000 2019,,,,,,,A baby was born with nearly no skin. Doctors are fighting to keep him alive.,
PopDibiase,Fri Apr 19 23:16:26 +0000 2019,33.94647124,-118.3907425,Point,34.0207895,-118.4119065,Los Angeles,Ruiz/Dimitrenko Final Faceoff will be the 2nd fight on the Fox broadcast@andy_destroyer13 alexander_dimitrenko prem… https://t.co/LHa3T68rYA,https://twitter.com/i/web/status/1119379254674776065
JeanneSpicuzza,Fri Apr 19 23:16:01 +0000 2019,33.942916,-118.408649,Point,34.0207895,-118.4119065,Los Angeles,Safe travels #GoodFriday @ Lax International Airport Los Angeles California https://t.co/ycuzTrQQJo,https://www.instagram.com/p/BwdIkN1g4W-/?utm_source=ig_twitter_share&igshid=1g06zfm8lmbxp
joshfolan,Mon Apr 22 02:41:54 +0000 2019,33.95517904,-118.4411144,Point,34.0207895,-118.4119065,Los Angeles,New #isohpodcast just the interwebs. #segachallenge issues 1-3. #podcast #itunes #soundcloud #android #stitcher… https://t.co/BM5nFuxx8n,https://twitter.com/i/web/status/1120155741271228416
lauradabosss,Mon Apr 22 02:34:30 +0000 2019,,,,33.93823585,-118.357262,Lennox,👏🏾 https://t.co/ExyeMckPD4,https://twitter.com/civiiian/status/1120092033698422784
lauradabosss,Mon Apr 22 02:33:32 +0000 2019,,,,33.93823585,-118.357262,Lennox,I need to get my lashes done asap!,
ThatCoolBlkNerd,Mon Apr 22 02:31:47 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Next week is gonna be Nerd Black Bike Week lol,
dark_side_tv,Mon Apr 22 02:27:20 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@GoldenKnights https://t.co/reoF1xuR4d,https://twitter.com/dark_side_tv/status/1120152073356451841/photo/1
